Reward,Win,Sprint,DateTime,Flag
1009.00877,True,55,2024-06-19 16:34:14.546096,True
838.93529,False,65,2024-06-19 16:34:14.546096,True
825.66196,False,64,2024-06-19 16:34:14.546096,True
972.91367,True,57,2024-06-19 16:34:14.546096,True
854.29224,False,67,2024-06-19 16:34:14.546096,True
973.01271,True,57,2024-06-19 16:34:14.546096,True
869.25950,False,65,2024-06-19 16:34:14.546096,True
763.83681,False,65,2024-06-19 16:34:14.546096,True
864.71443,False,66,2024-06-19 16:34:14.546096,True
1013.05219,True,54,2024-06-19 16:34:14.546096,True
863.47436,False,65,2024-06-19 16:34:14.546096,True
1014.96666,True,53,2024-06-19 16:34:14.546096,True
730.42475,False,64,2024-06-19 16:34:14.546096,True
862.74835,False,64,2024-06-19 16:34:14.546096,True
777.34106,False,65,2024-06-19 16:34:14.546096,True
921.84498,False,66,2024-06-19 16:34:14.546096,True
941.95913,True,62,2024-06-19 16:34:14.546096,True
975.61723,True,56,2024-06-19 16:34:14.546096,True
946.94215,True,60,2024-06-19 16:34:14.546096,True
870.43555,False,67,2024-06-19 16:34:14.546096,True
782.67320,False,64,2024-06-19 16:34:14.546096,True
844.89480,False,64,2024-06-19 16:34:14.546096,True
716.93152,False,63,2024-06-19 16:34:14.546096,True
987.68302,True,55,2024-06-19 16:34:14.546096,True
939.97707,True,62,2024-06-19 16:34:14.546096,True
988.34026,True,56,2024-06-19 16:34:14.546096,True
938.29833,True,64,2024-06-19 16:34:14.546096,True
929.08706,False,67,2024-06-19 16:34:14.546096,True
849.91363,False,66,2024-06-19 16:34:14.546096,True
959.37655,True,58,2024-06-19 16:34:14.546096,True
1147.54594,True,48,2024-06-19 16:34:14.546096,True
804.24925,False,65,2024-06-19 16:34:14.546096,True
855.86328,False,65,2024-06-19 16:34:14.546096,True
842.35337,False,65,2024-06-19 16:34:14.546096,True
830.89347,False,65,2024-06-19 16:34:14.546096,True
790.69539,False,65,2024-06-19 16:34:14.546096,True
642.88878,False,63,2024-06-19 16:34:14.546096,True
921.79667,False,66,2024-06-19 16:34:14.546096,True
1056.87349,True,51,2024-06-19 16:34:14.546096,True
1043.09209,True,53,2024-06-19 16:34:14.546096,True
1039.67305,True,52,2024-06-19 16:34:14.546096,True
783.38153,False,65,2024-06-19 16:34:14.546096,True
984.84968,True,55,2024-06-19 16:34:14.546096,True
751.69430,False,63,2024-06-19 16:34:14.546096,True
921.46110,False,66,2024-06-19 16:34:14.546096,True
665.30243,False,63,2024-06-19 16:34:14.546096,True
810.05676,False,64,2024-06-19 16:34:14.546096,True
978.28154,True,56,2024-06-19 16:34:14.546096,True
1108.60141,True,50,2024-06-19 16:34:14.546096,True
908.60954,False,66,2024-06-19 16:34:14.546096,True
923.90382,False,66,2024-06-19 16:34:14.546096,True
1056.49932,True,52,2024-06-19 16:34:14.546096,True
938.21073,True,62,2024-06-19 16:34:14.546096,True
980.34603,True,57,2024-06-19 16:34:14.546096,True
873.51542,False,65,2024-06-19 16:34:14.546096,True
1013.24759,True,54,2024-06-19 16:34:14.546096,True
838.01848,False,64,2024-06-19 16:34:14.546096,True
844.40545,False,64,2024-06-19 16:34:14.546096,True
956.78932,True,58,2024-06-19 16:34:14.546096,True
864.84963,False,66,2024-06-19 16:34:14.546096,True
687.53135,False,62,2024-06-19 16:34:14.546096,True
941.75456,True,63,2024-06-19 16:34:14.546096,True
1130.82782,True,50,2024-06-19 16:34:14.546096,True
962.39129,True,58,2024-06-19 16:34:14.546096,True
968.01713,True,57,2024-06-19 16:34:14.546096,True
677.93729,False,61,2024-06-19 16:34:14.546096,True
918.25033,False,66,2024-06-19 16:34:14.546096,True
822.15135,False,64,2024-06-19 16:34:14.546096,True
863.18179,False,66,2024-06-19 16:34:14.546096,True
870.77531,False,65,2024-06-19 16:34:14.546096,True
979.97596,True,56,2024-06-19 16:34:14.546096,True
790.78928,False,63,2024-06-19 16:34:14.546096,True
768.60397,False,63,2024-06-19 16:34:14.546096,True
1095.59915,True,50,2024-06-19 16:34:14.546096,True
963.88019,True,57,2024-06-19 16:34:14.546096,True
725.12150,False,64,2024-06-19 16:34:14.546096,True
757.14805,False,64,2024-06-19 16:34:14.546096,True
765.39877,False,63,2024-06-19 16:34:14.546096,True
913.06589,False,66,2024-06-19 16:34:14.546096,True
1049.37879,True,52,2024-06-19 16:34:14.546096,True
807.47689,False,66,2024-06-19 16:34:14.546096,True
1062.35209,True,52,2024-06-19 16:34:14.546096,True
856.05511,False,65,2024-06-19 16:34:14.546096,True
803.39623,False,64,2024-06-19 16:34:14.546096,True
880.68262,False,66,2024-06-19 16:34:14.546096,True
1101.97822,True,50,2024-06-19 16:34:14.546096,True
1092.86828,True,50,2024-06-19 16:34:14.546096,True
973.41755,True,56,2024-06-19 16:34:14.546096,True
1046.72049,True,52,2024-06-19 16:34:14.546096,True
587.26448,False,60,2024-06-19 16:34:14.546096,True
919.97954,False,67,2024-06-19 16:34:14.546096,True
915.34839,False,66,2024-06-19 16:34:14.546096,True
993.00938,True,55,2024-06-19 16:34:14.546096,True
762.41648,False,63,2024-06-19 16:34:14.546096,True
876.63870,False,65,2024-06-19 16:34:14.546096,True
818.35823,False,65,2024-06-19 16:34:14.546096,True
788.49268,False,63,2024-06-19 16:34:14.546096,True
1028.55148,True,52,2024-06-19 16:34:14.546096,True
1022.66028,True,52,2024-06-19 16:34:14.546096,True
848.17811,False,64,2024-06-19 16:34:14.546096,True
692.81503,True,54,2024-06-19 17:31:28.773315,False
591.01847,False,68,2024-06-19 17:31:28.773315,False
569.77221,True,54,2024-06-19 17:31:28.773315,False
585.94069,True,57,2024-06-19 17:31:28.773315,False
577.24791,True,61,2024-06-19 17:31:28.773315,False
585.56034,False,67,2024-06-19 17:31:28.773315,False
614.10294,True,54,2024-06-19 17:31:28.773315,False
582.13229,False,69,2024-06-19 17:31:28.773315,False
487.01546,False,67,2024-06-19 17:31:28.773315,False
568.34665,True,64,2024-06-19 17:31:28.773315,False
642.63540,True,59,2024-06-19 17:31:28.773315,False
591.91957,True,53,2024-06-19 17:31:28.773315,False
628.49171,False,70,2024-06-19 17:31:28.773315,False
576.53124,False,69,2024-06-19 17:31:28.773315,False
586.55060,False,70,2024-06-19 17:31:28.773315,False
578.43252,True,62,2024-06-19 17:31:28.773315,False
586.11875,False,69,2024-06-19 17:31:28.773315,False
480.82399,False,66,2024-06-19 17:31:28.773315,False
563.44140,False,68,2024-06-19 17:31:28.773315,False
524.28933,False,67,2024-06-19 17:31:28.773315,False
603.52074,True,52,2024-06-19 17:31:28.773315,False
652.17868,True,58,2024-06-19 17:31:28.773315,False
598.48682,True,57,2024-06-19 17:31:28.773315,False
541.20540,False,69,2024-06-19 17:31:28.773315,False
541.15984,False,67,2024-06-19 17:31:28.773315,False
605.99640,True,55,2024-06-19 17:31:28.773315,False
570.23345,False,69,2024-06-19 17:31:28.773315,False
639.77791,True,68,2024-06-19 17:31:28.773315,False
590.57006,False,69,2024-06-19 17:31:28.773315,False
671.45990,True,60,2024-06-19 17:31:28.773315,False
580.14794,False,70,2024-06-19 17:31:28.773315,False
561.74231,True,55,2024-06-19 17:31:28.773315,False
598.66692,True,57,2024-06-19 17:31:28.773315,False
513.87608,False,66,2024-06-19 17:31:28.773315,False
639.21767,True,60,2024-06-19 17:31:28.773315,False
480.41356,False,64,2024-06-19 17:31:28.773315,False
563.21545,False,69,2024-06-19 17:31:28.773315,False
530.18045,False,66,2024-06-19 17:31:28.773315,False
666.27071,True,64,2024-06-19 17:31:28.773315,False
513.06103,False,68,2024-06-19 17:31:28.773315,False
536.62355,False,69,2024-06-19 17:31:28.773315,False
624.24669,True,50,2024-06-19 17:31:28.773315,False
523.48922,False,67,2024-06-19 17:31:28.773315,False
570.38062,False,70,2024-06-19 17:31:28.773315,False
521.48532,False,68,2024-06-19 17:31:28.773315,False
513.22699,False,68,2024-06-19 17:31:28.773315,False
630.35840,False,69,2024-06-19 17:31:28.773315,False
571.60938,True,68,2024-06-19 17:31:28.773315,False
598.53689,True,53,2024-06-19 17:31:28.773315,False
620.91304,False,68,2024-06-19 17:31:28.773315,False
467.97373,False,64,2024-06-19 17:31:28.773315,False
482.98039,False,66,2024-06-19 17:31:28.773315,False
540.66391,False,67,2024-06-19 17:31:28.773315,False
569.00092,False,70,2024-06-19 17:31:28.773315,False
529.33769,False,67,2024-06-19 17:31:28.773315,False
551.85690,False,68,2024-06-19 17:31:28.773315,False
487.07200,False,67,2024-06-19 17:31:28.773315,False
542.19560,False,68,2024-06-19 17:31:28.773315,False
615.55335,True,56,2024-06-19 17:31:28.773315,False
647.81239,False,70,2024-06-19 17:31:28.773315,False
528.49372,False,66,2024-06-19 17:31:28.773315,False
593.10239,False,69,2024-06-19 17:31:28.773315,False
503.81968,False,66,2024-06-19 17:31:28.773315,False
471.52391,False,66,2024-06-19 17:31:28.773315,False
558.97229,False,69,2024-06-19 17:31:28.773315,False
550.89121,False,69,2024-06-19 17:31:28.773315,False
545.27131,False,68,2024-06-19 17:31:28.773315,False
587.79359,True,66,2024-06-19 17:31:28.773315,False
546.83553,True,59,2024-06-19 17:31:28.773315,False
566.78245,False,69,2024-06-19 17:31:28.773315,False
537.57604,False,68,2024-06-19 17:31:28.773315,False
550.09560,False,68,2024-06-19 17:31:28.773315,False
616.86355,False,70,2024-06-19 17:31:28.773315,False
547.45557,False,69,2024-06-19 17:31:28.773315,False
544.02369,False,68,2024-06-19 17:31:28.773315,False
528.21897,False,68,2024-06-19 17:31:28.773315,False
573.96218,False,69,2024-06-19 17:31:28.773315,False
561.44113,False,66,2024-06-19 17:31:28.773315,False
434.07667,False,62,2024-06-19 17:31:28.773315,False
613.61643,True,54,2024-06-19 17:31:28.773315,False
631.98967,False,69,2024-06-19 17:31:28.773315,False
591.04232,True,61,2024-06-19 17:31:28.773315,False
624.64624,False,69,2024-06-19 17:31:28.773315,False
566.32814,True,57,2024-06-19 17:31:28.773315,False
575.36059,False,68,2024-06-19 17:31:28.773315,False
539.01019,False,67,2024-06-19 17:31:28.773315,False
508.00395,False,66,2024-06-19 17:31:28.773315,False
653.54758,False,71,2024-06-19 17:31:28.773315,False
516.28580,False,67,2024-06-19 17:31:28.773315,False
510.72349,False,66,2024-06-19 17:31:28.773315,False
616.00441,False,70,2024-06-19 17:31:28.773315,False
606.35486,False,69,2024-06-19 17:31:28.773315,False
640.21634,False,70,2024-06-19 17:31:28.773315,False
532.23669,False,68,2024-06-19 17:31:28.773315,False
567.43842,False,68,2024-06-19 17:31:28.773315,False
559.16335,False,69,2024-06-19 17:31:28.773315,False
558.01873,False,69,2024-06-19 17:31:28.773315,False
567.74052,True,69,2024-06-19 17:31:28.773315,False
597.50361,False,70,2024-06-19 17:31:28.773315,False
618.62158,True,53,2024-06-19 17:31:28.773315,False
1067.37355,True,51,2024-06-19 17:55:33.088032,True
971.52695,True,57,2024-06-19 17:55:33.088032,True
953.57493,True,57,2024-06-19 17:55:33.088032,True
944.04350,True,61,2024-06-19 17:55:33.088032,True
1246.31225,True,47,2024-06-19 17:55:33.088032,True
950.78704,True,59,2024-06-19 17:55:33.088032,True
858.19328,False,66,2024-06-19 17:55:33.088032,True
1011.97942,True,54,2024-06-19 17:55:33.088032,True
883.62249,False,66,2024-06-19 17:55:33.088032,True
877.53944,False,65,2024-06-19 17:55:33.088032,True
840.44581,False,66,2024-06-19 17:55:33.088032,True
842.39958,False,63,2024-06-19 17:55:33.088032,True
1029.61431,True,51,2024-06-19 17:55:33.088032,True
913.39299,False,66,2024-06-19 17:55:33.088032,True
937.47455,True,62,2024-06-19 17:55:33.088032,True
726.39007,False,64,2024-06-19 17:55:33.088032,True
999.01301,True,53,2024-06-19 17:55:33.088032,True
899.87316,False,66,2024-06-19 17:55:33.088032,True
840.74728,False,65,2024-06-19 17:55:33.088032,True
970.81071,True,55,2024-06-19 17:55:33.088032,True
1111.61190,True,49,2024-06-19 17:55:33.088032,True
1041.05219,True,51,2024-06-19 17:55:33.088032,True
836.93986,False,64,2024-06-19 17:55:33.088032,True
1000.79091,True,54,2024-06-19 17:55:33.088032,True
1005.30886,True,54,2024-06-19 17:55:33.088032,True
998.80567,True,55,2024-06-19 17:55:33.088032,True
782.58204,False,65,2024-06-19 17:55:33.088032,True
976.17228,True,54,2024-06-19 17:55:33.088032,True
953.93408,True,57,2024-06-19 17:55:33.088032,True
996.73930,True,54,2024-06-19 17:55:33.088032,True
1047.90363,True,52,2024-06-19 17:55:33.088032,True
885.85440,False,66,2024-06-19 17:55:33.088032,True
876.77048,False,66,2024-06-19 17:55:33.088032,True
998.64413,True,53,2024-06-19 17:55:33.088032,True
926.08472,False,66,2024-06-19 17:55:33.088032,True
969.97821,True,57,2024-06-19 17:55:33.088032,True
895.95914,False,66,2024-06-19 17:55:33.088032,True
1060.75287,True,51,2024-06-19 17:55:33.088032,True
958.03189,True,59,2024-06-19 17:55:33.088032,True
1070.83848,True,51,2024-06-19 17:55:33.088032,True
1062.07260,True,51,2024-06-19 17:55:33.088032,True
970.54386,True,56,2024-06-19 17:55:33.088032,True
852.51752,False,65,2024-06-19 17:55:33.088032,True
873.10090,False,64,2024-06-19 17:55:33.088032,True
980.29409,True,55,2024-06-19 17:55:33.088032,True
983.17407,True,57,2024-06-19 17:55:33.088032,True
1085.61969,True,50,2024-06-19 17:55:33.088032,True
880.04200,False,65,2024-06-19 17:55:33.088032,True
982.64520,True,55,2024-06-19 17:55:33.088032,True
1054.54345,True,49,2024-06-19 17:55:33.088032,True
1026.92664,True,53,2024-06-19 17:55:33.088032,True
847.41903,False,65,2024-06-19 17:55:33.088032,True
868.54885,False,66,2024-06-19 17:55:33.088032,True
1098.78903,True,48,2024-06-19 17:55:33.088032,True
986.14730,True,56,2024-06-19 17:55:33.088032,True
902.41708,False,64,2024-06-19 17:55:33.088032,True
1119.86775,True,50,2024-06-19 17:55:33.088032,True
1031.52737,True,53,2024-06-19 17:55:33.088032,True
1057.67213,True,51,2024-06-19 17:55:33.088032,True
994.64746,True,53,2024-06-19 17:55:33.088032,True
955.25408,True,58,2024-06-19 17:55:33.088032,True
1048.94671,True,51,2024-06-19 17:55:33.088032,True
897.86313,False,65,2024-06-19 17:55:33.088032,True
879.22956,False,67,2024-06-19 17:55:33.088032,True
1050.13499,True,52,2024-06-19 17:55:33.088032,True
885.42501,False,66,2024-06-19 17:55:33.088032,True
1066.42239,True,51,2024-06-19 17:55:33.088032,True
850.32588,False,65,2024-06-19 17:55:33.088032,True
1035.65311,True,52,2024-06-19 17:55:33.088032,True
973.29519,True,56,2024-06-19 17:55:33.088032,True
872.68726,False,65,2024-06-19 17:55:33.088032,True
842.38649,False,65,2024-06-19 17:55:33.088032,True
922.18696,False,66,2024-06-19 17:55:33.088032,True
995.67299,True,54,2024-06-19 17:55:33.088032,True
913.40585,False,65,2024-06-19 17:55:33.088032,True
907.12322,False,65,2024-06-19 17:55:33.088032,True
973.41091,True,56,2024-06-19 17:55:33.088032,True
896.57134,False,66,2024-06-19 17:55:33.088032,True
1086.17675,True,50,2024-06-19 17:55:33.088032,True
729.81041,False,65,2024-06-19 17:55:33.088032,True
919.19023,False,66,2024-06-19 17:55:33.088032,True
1011.10041,True,53,2024-06-19 17:55:33.088032,True
1079.86908,True,51,2024-06-19 17:55:33.088032,True
839.02916,False,66,2024-06-19 17:55:33.088032,True
988.22852,True,54,2024-06-19 17:55:33.088032,True
1102.15662,True,50,2024-06-19 17:55:33.088032,True
995.78978,True,55,2024-06-19 17:55:33.088032,True
1009.33897,True,52,2024-06-19 17:55:33.088032,True
987.80997,True,55,2024-06-19 17:55:33.088032,True
889.12944,False,66,2024-06-19 17:55:33.088032,True
929.98386,False,66,2024-06-19 17:55:33.088032,True
778.07133,False,65,2024-06-19 17:55:33.088032,True
744.23654,False,64,2024-06-19 17:55:33.088032,True
835.16634,False,65,2024-06-19 17:55:33.088032,True
916.56201,False,66,2024-06-19 17:55:33.088032,True
963.95023,True,57,2024-06-19 17:55:33.088032,True
785.31677,False,64,2024-06-19 17:55:33.088032,True
943.51799,True,60,2024-06-19 17:55:33.088032,True
978.65286,True,57,2024-06-19 17:55:33.088032,True
1082.82180,True,51,2024-06-19 17:55:33.088032,True
807.74048,False,62,2024-06-19 20:31:45.912356,True
893.45138,False,64,2024-06-19 20:31:45.912356,True
971.74688,True,57,2024-06-19 20:31:45.912356,True
892.58132,False,65,2024-06-19 20:31:45.912356,True
859.37271,False,62,2024-06-19 20:31:45.912356,True
909.50762,False,65,2024-06-19 20:31:45.912356,True
1070.85627,True,52,2024-06-19 20:31:45.912356,True
799.34548,False,65,2024-06-19 20:31:45.912356,True
967.00744,True,57,2024-06-19 20:31:45.912356,True
995.42296,True,55,2024-06-19 20:31:45.912356,True
824.27610,False,63,2024-06-19 20:31:45.912356,True
920.22916,False,65,2024-06-19 20:31:45.912356,True
1039.86538,True,52,2024-06-19 20:31:45.912356,True
849.71592,False,64,2024-06-19 20:31:45.912356,True
1004.04552,True,54,2024-06-19 20:31:45.912356,True
833.17979,False,65,2024-06-19 20:31:45.912356,True
966.77258,True,57,2024-06-19 20:31:45.912356,True
900.78386,False,65,2024-06-19 20:31:45.912356,True
869.97524,False,66,2024-06-19 20:31:45.912356,True
949.49681,True,60,2024-06-19 20:31:45.912356,True
899.32188,False,64,2024-06-19 20:31:45.912356,True
951.24527,True,59,2024-06-19 20:31:45.912356,True
868.58228,False,65,2024-06-19 20:31:45.912356,True
758.67252,False,64,2024-06-19 20:31:45.912356,True
987.77069,True,55,2024-06-19 20:31:45.912356,True
1059.00824,True,50,2024-06-19 20:31:45.912356,True
953.64763,True,57,2024-06-19 20:31:45.912356,True
932.08840,False,65,2024-06-19 20:31:45.912356,True
998.75790,True,54,2024-06-19 20:31:45.912356,True
857.04513,False,65,2024-06-19 20:31:45.912356,True
897.10762,False,65,2024-06-19 20:31:45.912356,True
845.09153,False,65,2024-06-19 20:31:45.912356,True
1031.76412,True,52,2024-06-19 20:31:45.912356,True
774.13399,False,64,2024-06-19 20:31:45.912356,True
1071.67517,True,49,2024-06-19 20:31:45.912356,True
902.31134,False,65,2024-06-19 20:31:45.912356,True
975.76756,True,57,2024-06-19 20:31:45.912356,True
875.10506,False,65,2024-06-19 20:31:45.912356,True
991.03909,True,55,2024-06-19 20:31:45.912356,True
818.62752,False,65,2024-06-19 20:31:45.912356,True
927.34024,False,66,2024-06-19 20:31:45.912356,True
922.55034,False,65,2024-06-19 20:31:45.912356,True
1035.69590,True,51,2024-06-19 20:31:45.912356,True
965.03106,True,56,2024-06-19 20:31:45.912356,True
1166.96924,True,47,2024-06-19 20:31:45.912356,True
962.82563,True,57,2024-06-19 20:31:45.912356,True
1110.16392,True,49,2024-06-19 20:31:45.912356,True
901.33427,False,63,2024-06-19 20:31:45.912356,True
848.73455,False,64,2024-06-19 20:31:45.912356,True
925.69295,False,66,2024-06-19 20:31:45.912356,True
968.64549,True,57,2024-06-19 20:31:45.912356,True
1133.22049,True,49,2024-06-19 20:31:45.912356,True
993.77603,True,54,2024-06-19 20:31:45.912356,True
813.92060,False,64,2024-06-19 20:31:45.912356,True
968.53879,True,55,2024-06-19 20:31:45.912356,True
959.68900,True,58,2024-06-19 20:31:45.912356,True
797.19140,False,65,2024-06-19 20:31:45.912356,True
1006.94902,True,52,2024-06-19 20:31:45.912356,True
856.36922,False,64,2024-06-19 20:31:45.912356,True
1021.74222,True,53,2024-06-19 20:31:45.912356,True
997.07544,True,56,2024-06-19 20:31:45.912356,True
1051.97823,True,51,2024-06-19 20:31:45.912356,True
1079.49434,True,52,2024-06-19 20:31:45.912356,True
1108.79667,True,49,2024-06-19 20:31:45.912356,True
1114.38746,True,48,2024-06-19 20:31:45.912356,True
975.64877,True,56,2024-06-19 20:31:45.912356,True
974.98219,True,57,2024-06-19 20:31:45.912356,True
873.49960,False,65,2024-06-19 20:31:45.912356,True
1041.35136,True,52,2024-06-19 20:31:45.912356,True
1088.43647,True,51,2024-06-19 20:31:45.912356,True
1031.65424,True,52,2024-06-19 20:31:45.912356,True
1030.46622,True,54,2024-06-19 20:31:45.912356,True
839.40869,False,65,2024-06-19 20:31:45.912356,True
859.86038,False,65,2024-06-19 20:31:45.912356,True
951.34348,True,58,2024-06-19 20:31:45.912356,True
1032.59739,True,53,2024-06-19 20:31:45.912356,True
948.79726,True,60,2024-06-19 20:31:45.912356,True
991.53991,True,53,2024-06-19 20:31:45.912356,True
967.26045,True,56,2024-06-19 20:31:45.912356,True
997.33243,True,53,2024-06-19 20:31:45.912356,True
1006.68259,True,52,2024-06-19 20:31:45.912356,True
927.23414,False,64,2024-06-19 20:31:45.912356,True
948.06736,True,61,2024-06-19 20:31:45.912356,True
1023.82407,True,52,2024-06-19 20:31:45.912356,True
946.02908,True,60,2024-06-19 20:31:45.912356,True
910.31544,False,66,2024-06-19 20:31:45.912356,True
596.49302,False,56,2024-06-19 20:31:45.912356,True
1107.77958,True,51,2024-06-19 20:31:45.912356,True
810.63047,False,64,2024-06-19 20:31:45.912356,True
994.12558,True,55,2024-06-19 20:31:45.912356,True
810.00373,False,64,2024-06-19 20:31:45.912356,True
948.73307,True,59,2024-06-19 20:31:45.912356,True
903.87302,False,65,2024-06-19 20:31:45.912356,True
820.70264,False,65,2024-06-19 20:31:45.912356,True
797.04837,False,62,2024-06-19 20:31:45.912356,True
883.81835,False,63,2024-06-19 20:31:45.912356,True
860.01988,False,65,2024-06-19 20:31:45.912356,True
930.35615,False,65,2024-06-19 20:31:45.912356,True
1058.93918,True,52,2024-06-19 20:31:45.912356,True
1025.06332,True,51,2024-06-19 20:31:45.912356,True
613.49587,False,71,2024-06-19 21:01:46.372718,False
619.18573,True,61,2024-06-19 21:01:46.372718,False
531.04301,False,67,2024-06-19 21:01:46.372718,False
579.05257,False,71,2024-06-19 21:01:46.372718,False
534.18950,False,66,2024-06-19 21:01:46.372718,False
593.66660,True,65,2024-06-19 21:01:46.372718,False
561.20924,False,69,2024-06-19 21:01:46.372718,False
560.46006,False,68,2024-06-19 21:01:46.372718,False
536.09016,False,65,2024-06-19 21:01:46.372718,False
626.45861,True,56,2024-06-19 21:01:46.372718,False
492.85771,False,67,2024-06-19 21:01:46.372718,False
590.76596,True,68,2024-06-19 21:01:46.372718,False
616.84549,True,61,2024-06-19 21:01:46.372718,False
516.12470,False,66,2024-06-19 21:01:46.372718,False
600.02067,True,61,2024-06-19 21:01:46.372718,False
524.76546,False,67,2024-06-19 21:01:46.372718,False
600.53322,True,59,2024-06-19 21:01:46.372718,False
543.22043,False,69,2024-06-19 21:01:46.372718,False
589.71786,True,62,2024-06-19 21:01:46.372718,False
515.74199,False,66,2024-06-19 21:01:46.372718,False
638.27557,False,71,2024-06-19 21:01:46.372718,False
596.34267,False,68,2024-06-19 21:01:46.372718,False
525.37211,False,67,2024-06-19 21:01:46.372718,False
599.58355,True,59,2024-06-19 21:01:46.372718,False
551.49442,False,68,2024-06-19 21:01:46.372718,False
