Trajectory,Reward,DateTime,Flag
505,358.14359,2024-06-17 15:23:14.422884,True
506,555.43997,2024-06-17 15:23:14.422884,True
507,678.07315,2024-06-17 15:23:14.422884,True
508,366.27783,2024-06-17 15:23:14.422884,True
509,613.26469,2024-06-17 15:23:14.422884,True
510,622.66324,2024-06-17 15:23:14.422884,True
511,522.53481,2024-06-17 15:23:14.422884,True
512,389.54625,2024-06-17 15:23:14.422884,True
513,490.60788,2024-06-17 15:23:14.422884,True
514,547.05251,2024-06-17 15:23:14.422884,True
515,504.88937,2024-06-17 15:23:14.422884,True
516,528.49433,2024-06-17 15:23:14.422884,True
517,388.72112,2024-06-17 15:23:14.422884,True
518,607.79301,2024-06-17 15:23:14.422884,True
519,620.55399,2024-06-17 15:23:14.422884,True
520,383.82069,2024-06-17 15:23:14.422884,True
521,645.20396,2024-06-17 15:23:14.422884,True
522,527.55163,2024-06-17 15:23:14.422884,True
523,533.09188,2024-06-17 15:23:14.422884,True
524,493.70383,2024-06-17 15:23:14.422884,True
525,506.12771,2024-06-17 15:23:14.422884,True
526,171.88226,2024-06-17 15:23:14.422884,True
527,457.91502,2024-06-17 15:23:14.422884,True
528,604.22302,2024-06-17 15:23:14.422884,True
529,352.14401,2024-06-17 15:23:14.422884,True
530,284.77769,2024-06-17 15:23:14.422884,True
531,418.41370,2024-06-17 15:23:14.422884,True
532,84.35750,2024-06-17 15:23:14.422884,True
533,339.65173,2024-06-17 15:23:14.422884,True
534,309.26637,2024-06-17 15:23:14.422884,True
535,586.73948,2024-06-17 15:23:14.422884,True
536,480.11786,2024-06-17 15:23:14.422884,True
537,580.68931,2024-06-17 15:23:14.422884,True
538,531.61555,2024-06-17 15:23:14.422884,True
539,560.38915,2024-06-17 15:23:14.422884,True
540,627.51069,2024-06-17 15:23:14.422884,True
541,543.49524,2024-06-17 15:23:14.422884,True
542,321.85798,2024-06-17 15:23:14.422884,True
543,253.73256,2024-06-17 15:23:14.422884,True
544,333.33511,2024-06-17 15:23:14.422884,True
545,601.94890,2024-06-17 15:23:14.422884,True
546,311.08896,2024-06-17 15:23:14.422884,True
547,577.34212,2024-06-17 15:23:14.422884,True
548,340.93311,2024-06-17 15:23:14.422884,True
549,465.27978,2024-06-17 15:23:14.422884,True
550,567.19332,2024-06-17 15:23:14.422884,True
551,506.45086,2024-06-17 15:23:14.422884,True
552,496.95597,2024-06-17 15:23:14.422884,True
553,297.72611,2024-06-17 15:23:14.422884,True
554,551.44182,2024-06-17 15:23:14.422884,True
555,424.73754,2024-06-17 15:23:14.422884,True
556,624.98963,2024-06-17 15:23:14.422884,True
557,684.07229,2024-06-17 15:23:14.422884,True
558,555.04139,2024-06-17 15:23:14.422884,True
559,549.20464,2024-06-17 15:23:14.422884,True
560,551.84590,2024-06-17 15:23:14.422884,True
561,611.20586,2024-06-17 15:23:14.422884,True
562,541.29155,2024-06-17 15:23:14.422884,True
563,563.05687,2024-06-17 15:23:14.422884,True
564,622.88381,2024-06-17 15:23:14.422884,True
565,564.65664,2024-06-17 15:23:14.422884,True
566,536.71765,2024-06-17 15:23:14.422884,True
567,559.80412,2024-06-17 15:23:14.422884,True
568,368.61856,2024-06-17 15:23:14.422884,True
569,303.77205,2024-06-17 15:23:14.422884,True
570,634.27946,2024-06-17 15:23:14.422884,True
571,590.54008,2024-06-17 15:23:14.422884,True
572,557.50331,2024-06-17 15:23:14.422884,True
573,594.63358,2024-06-17 15:23:14.422884,True
574,480.44656,2024-06-17 15:23:14.422884,True
575,419.22849,2024-06-17 15:23:14.422884,True
576,401.48788,2024-06-17 15:23:14.422884,True
577,616.21317,2024-06-17 15:23:14.422884,True
578,604.84897,2024-06-17 15:23:14.422884,True
579,575.68744,2024-06-17 15:23:14.422884,True
580,582.57300,2024-06-17 15:23:14.422884,True
581,692.17101,2024-06-17 15:23:14.422884,True
582,538.03268,2024-06-17 15:23:14.422884,True
583,499.00894,2024-06-17 15:23:14.422884,True
584,647.06959,2024-06-17 15:23:14.422884,True
585,449.09734,2024-06-17 15:23:14.422884,True
586,558.66059,2024-06-17 15:23:14.422884,True
587,299.82806,2024-06-17 15:23:14.422884,True
588,440.56039,2024-06-17 15:23:14.422884,True
589,690.97509,2024-06-17 15:23:14.422884,True
590,334.81125,2024-06-17 15:23:14.422884,True
591,647.12529,2024-06-17 15:23:14.422884,True
592,629.42378,2024-06-17 15:23:14.422884,True
593,579.28253,2024-06-17 15:23:14.422884,True
594,515.19511,2024-06-17 15:23:14.422884,True
595,741.60697,2024-06-17 15:23:14.422884,True
596,576.09877,2024-06-17 15:23:14.422884,True
597,688.71493,2024-06-17 15:23:14.422884,True
598,436.85729,2024-06-17 15:23:14.422884,True
599,515.93414,2024-06-17 15:23:14.422884,True
600,740.90895,2024-06-17 15:23:14.422884,True
601,578.66651,2024-06-17 15:23:14.422884,True
602,506.71783,2024-06-17 15:23:14.422884,True
603,627.86084,2024-06-17 15:23:14.422884,True
604,413.16154,2024-06-17 15:23:14.422884,True
605,934.04235,2024-06-17 15:23:14.422884,True
606,684.45062,2024-06-17 15:23:14.422884,True
607,384.75400,2024-06-17 15:23:14.422884,True
608,630.48225,2024-06-17 15:23:14.422884,True
609,524.95092,2024-06-17 15:23:14.422884,True
610,505.98425,2024-06-17 15:23:14.422884,True
611,581.22345,2024-06-17 15:23:14.422884,True
612,648.56631,2024-06-17 15:23:14.422884,True
613,585.48733,2024-06-17 15:23:14.422884,True
614,738.54028,2024-06-17 15:23:14.422884,True
615,733.60135,2024-06-17 15:23:14.422884,True
616,499.77490,2024-06-17 15:23:14.422884,True
617,537.15798,2024-06-17 15:23:14.422884,True
618,623.96621,2024-06-17 15:23:14.422884,True
619,477.00822,2024-06-17 15:23:14.422884,True
620,608.96838,2024-06-17 15:23:14.422884,True
621,432.12550,2024-06-17 15:23:14.422884,True
622,847.82521,2024-06-17 15:23:14.422884,True
623,635.51587,2024-06-17 15:23:14.422884,True
624,594.56552,2024-06-17 15:23:14.422884,True
625,607.78331,2024-06-17 15:23:14.422884,True
626,340.88138,2024-06-17 15:23:14.422884,True
627,324.96320,2024-06-17 15:23:14.422884,True
628,541.18423,2024-06-17 15:23:14.422884,True
629,621.07701,2024-06-17 15:23:14.422884,True
630,640.93152,2024-06-17 15:23:14.422884,True
631,659.22168,2024-06-17 15:23:14.422884,True
632,452.13842,2024-06-17 15:23:14.422884,True
633,531.65186,2024-06-17 15:23:14.422884,True
634,634.75911,2024-06-17 15:23:14.422884,True
635,378.01676,2024-06-17 15:23:14.422884,True
636,608.69633,2024-06-17 15:23:14.422884,True
637,720.83200,2024-06-17 15:23:14.422884,True
638,692.36716,2024-06-17 15:23:14.422884,True
639,426.91378,2024-06-17 15:23:14.422884,True
640,366.96324,2024-06-17 15:23:14.422884,True
641,490.02829,2024-06-17 15:23:14.422884,True
642,611.05681,2024-06-17 15:23:14.422884,True
643,543.55633,2024-06-17 15:23:14.422884,True
644,298.88801,2024-06-17 15:23:14.422884,True
645,504.56474,2024-06-17 15:23:14.422884,True
646,674.92375,2024-06-17 15:23:14.422884,True
647,414.03670,2024-06-17 15:23:14.422884,True
648,437.05883,2024-06-17 15:23:14.422884,True
649,584.90249,2024-06-17 15:23:14.422884,True
650,306.52840,2024-06-17 15:23:14.422884,True
651,665.23989,2024-06-17 15:23:14.422884,True
652,497.85966,2024-06-17 15:23:14.422884,True
653,578.57895,2024-06-17 15:23:14.422884,True
654,691.56274,2024-06-17 15:23:14.422884,True
655,551.88167,2024-06-17 15:23:14.422884,True
656,675.57148,2024-06-17 15:23:14.422884,True
657,560.11659,2024-06-17 15:23:14.422884,True
658,610.80891,2024-06-17 15:23:14.422884,True
659,542.47199,2024-06-17 15:23:14.422884,True
660,648.41408,2024-06-17 15:23:14.422884,True
661,587.63747,2024-06-17 15:23:14.422884,True
662,772.09921,2024-06-17 15:23:14.422884,True
663,593.83917,2024-06-17 15:23:14.422884,True
664,394.00000,2024-06-17 15:23:14.422884,True
665,678.90892,2024-06-17 15:23:14.422884,True
666,630.62860,2024-06-17 15:23:14.422884,True
667,541.60014,2024-06-17 15:23:14.422884,True
668,543.56833,2024-06-17 15:23:14.422884,True
669,575.99284,2024-06-17 15:23:14.422884,True
670,832.85020,2024-06-17 15:23:14.422884,True
671,634.05105,2024-06-17 15:23:14.422884,True
672,598.56869,2024-06-17 15:23:14.422884,True
673,584.54898,2024-06-17 15:23:14.422884,True
674,397.07740,2024-06-17 15:23:14.422884,True
675,156.06769,2024-06-17 15:23:14.422884,True
676,283.74283,2024-06-17 15:23:14.422884,True
677,706.00650,2024-06-17 15:23:14.422884,True
678,606.28824,2024-06-17 15:23:14.422884,True
679,663.30694,2024-06-17 15:23:14.422884,True
680,535.09031,2024-06-17 15:23:14.422884,True
681,639.13871,2024-06-17 15:23:14.422884,True
682,574.67573,2024-06-17 15:23:14.422884,True
683,644.26451,2024-06-17 15:23:14.422884,True
684,853.96007,2024-06-17 15:23:14.422884,True
685,393.41088,2024-06-17 15:23:14.422884,True
686,721.58286,2024-06-17 15:23:14.422884,True
687,690.55215,2024-06-17 15:23:14.422884,True
688,770.22117,2024-06-17 15:23:14.422884,True
689,677.03467,2024-06-17 15:23:14.422884,True
690,604.23027,2024-06-17 15:23:14.422884,True
691,556.17614,2024-06-17 15:23:14.422884,True
692,326.92656,2024-06-17 15:23:14.422884,True
693,663.71732,2024-06-17 15:23:14.422884,True
694,760.29708,2024-06-17 15:23:14.422884,True
695,878.47189,2024-06-17 15:23:14.422884,True
696,644.18168,2024-06-17 15:23:14.422884,True
697,510.98783,2024-06-17 15:23:14.422884,True
698,633.95526,2024-06-17 15:23:14.422884,True
699,398.16192,2024-06-17 15:23:14.422884,True
700,599.12023,2024-06-17 15:23:14.422884,True
701,691.78187,2024-06-17 15:23:14.422884,True
702,507.82209,2024-06-17 15:23:14.422884,True
703,532.20463,2024-06-17 15:23:14.422884,True
704,489.32066,2024-06-17 15:23:14.422884,True
705,644.85259,2024-06-17 15:23:14.422884,True
706,571.96161,2024-06-17 15:23:14.422884,True
707,732.10555,2024-06-17 15:23:14.422884,True
708,724.05700,2024-06-17 15:23:14.422884,True
709,561.75674,2024-06-17 15:23:14.422884,True
710,395.55331,2024-06-17 15:23:14.422884,True
711,535.05764,2024-06-17 15:23:14.422884,True
712,883.10731,2024-06-17 15:23:14.422884,True
713,661.95915,2024-06-17 15:23:14.422884,True
714,553.12914,2024-06-17 15:23:14.422884,True
715,578.06787,2024-06-17 15:23:14.422884,True
716,613.85798,2024-06-17 15:23:14.422884,True
717,638.89281,2024-06-17 15:23:14.422884,True
718,895.01690,2024-06-17 15:23:14.422884,True
719,526.22807,2024-06-17 15:23:14.422884,True
720,657.58228,2024-06-17 15:23:14.422884,True
721,618.17763,2024-06-17 15:23:14.422884,True
722,614.73132,2024-06-17 15:23:14.422884,True
723,671.50080,2024-06-17 15:23:14.422884,True
724,445.21888,2024-06-17 15:23:14.422884,True
725,607.21609,2024-06-17 15:23:14.422884,True
726,702.01165,2024-06-17 15:23:14.422884,True
727,386.71841,2024-06-17 15:23:14.422884,True
728,589.09292,2024-06-17 15:23:14.422884,True
729,456.31758,2024-06-17 15:23:14.422884,True
730,451.03661,2024-06-17 15:23:14.422884,True
731,614.92164,2024-06-17 15:23:14.422884,True
732,553.66741,2024-06-17 15:23:14.422884,True
733,642.98655,2024-06-17 15:23:14.422884,True
734,792.64831,2024-06-17 15:23:14.422884,True
735,564.15359,2024-06-17 15:23:14.422884,True
736,599.76155,2024-06-17 15:23:14.422884,True
737,619.77440,2024-06-17 15:23:14.422884,True
738,603.59647,2024-06-17 15:23:14.422884,True
739,599.85781,2024-06-17 15:23:14.422884,True
740,946.23417,2024-06-17 15:23:14.422884,True
741,806.61259,2024-06-17 15:23:14.422884,True
742,628.12065,2024-06-17 15:23:14.422884,True
743,521.20783,2024-06-17 15:23:14.422884,True
744,959.71836,2024-06-17 15:23:14.422884,True
745,550.52064,2024-06-17 15:23:14.422884,True
746,612.14998,2024-06-17 15:23:14.422884,True
747,1164.27174,2024-06-17 15:23:14.422884,True
748,487.37916,2024-06-17 15:23:14.422884,True
749,580.27811,2024-06-17 15:23:14.422884,True
750,596.49799,2024-06-17 15:23:14.422884,True
751,674.97394,2024-06-17 15:23:14.422884,True
752,669.45786,2024-06-17 15:23:14.422884,True
753,767.09437,2024-06-17 15:23:14.422884,True
754,548.99311,2024-06-17 15:23:14.422884,True
755,701.83032,2024-06-17 15:23:14.422884,True
756,544.04549,2024-06-17 15:23:14.422884,True
757,648.62153,2024-06-17 15:23:14.422884,True
758,527.85400,2024-06-17 15:23:14.422884,True
759,645.12441,2024-06-17 15:23:14.422884,True
760,562.29476,2024-06-17 15:23:14.422884,True
761,476.63084,2024-06-17 15:23:14.422884,True
762,484.95882,2024-06-17 15:23:14.422884,True
763,280.39447,2024-06-17 15:23:14.422884,True
764,598.61987,2024-06-17 15:23:14.422884,True
765,585.71021,2024-06-17 15:23:14.422884,True
766,600.75282,2024-06-17 15:23:14.422884,True
767,633.38284,2024-06-17 15:23:14.422884,True
768,513.59013,2024-06-17 15:23:14.422884,True
769,795.91042,2024-06-17 15:23:14.422884,True
770,636.19529,2024-06-17 15:23:14.422884,True
771,538.68777,2024-06-17 15:23:14.422884,True
772,561.36367,2024-06-17 15:23:14.422884,True
773,473.00631,2024-06-17 15:23:14.422884,True
774,-8.25110,2024-06-17 15:23:14.422884,True
775,628.10772,2024-06-17 15:23:14.422884,True
776,532.67978,2024-06-17 15:23:14.422884,True
777,563.74656,2024-06-17 15:23:14.422884,True
778,589.14182,2024-06-17 15:23:14.422884,True
779,382.94792,2024-06-17 15:23:14.422884,True
780,678.64591,2024-06-17 15:23:14.422884,True
781,504.01034,2024-06-17 15:23:14.422884,True
782,102.46383,2024-06-17 15:23:14.422884,True
783,631.82550,2024-06-17 15:23:14.422884,True
784,626.18378,2024-06-17 15:23:14.422884,True
785,617.06371,2024-06-17 15:23:14.422884,True
786,501.54089,2024-06-17 15:23:14.422884,True
787,675.65088,2024-06-17 15:23:14.422884,True
788,546.39773,2024-06-17 15:23:14.422884,True
789,619.83970,2024-06-17 15:23:14.422884,True
790,638.06329,2024-06-17 15:23:14.422884,True
791,518.11791,2024-06-17 15:23:14.422884,True
792,539.30659,2024-06-17 15:23:14.422884,True
793,482.50702,2024-06-17 15:23:14.422884,True
794,607.90845,2024-06-17 15:23:14.422884,True
795,603.88481,2024-06-17 15:23:14.422884,True
796,561.32677,2024-06-17 15:23:14.422884,True
797,128.63398,2024-06-17 15:23:14.422884,True
798,823.69340,2024-06-17 15:23:14.422884,True
799,549.96764,2024-06-17 15:23:14.422884,True
800,589.29993,2024-06-17 15:23:14.422884,True
801,589.19363,2024-06-17 15:23:14.422884,True
802,602.36323,2024-06-17 15:23:14.422884,True
803,387.77058,2024-06-17 15:23:14.422884,True
804,569.54020,2024-06-17 15:23:14.422884,True
805,591.21752,2024-06-17 15:23:14.422884,True
806,556.56199,2024-06-17 15:23:14.422884,True
807,650.24126,2024-06-17 15:23:14.422884,True
808,556.56178,2024-06-17 15:23:14.422884,True
809,536.13413,2024-06-17 15:23:14.422884,True
810,616.66130,2024-06-17 15:23:14.422884,True
811,839.17862,2024-06-17 15:23:14.422884,True
812,667.64749,2024-06-17 15:23:14.422884,True
813,548.84935,2024-06-17 15:23:14.422884,True
814,450.52485,2024-06-17 15:23:14.422884,True
815,502.34442,2024-06-17 15:23:14.422884,True
816,592.81479,2024-06-17 15:23:14.422884,True
817,628.18817,2024-06-17 15:23:14.422884,True
818,649.45815,2024-06-17 15:23:14.422884,True
819,549.06311,2024-06-17 15:23:14.422884,True
820,671.85653,2024-06-17 15:23:14.422884,True
821,602.37980,2024-06-17 15:23:14.422884,True
822,559.15739,2024-06-17 15:23:14.422884,True
823,510.57083,2024-06-17 15:23:14.422884,True
824,473.23568,2024-06-17 15:23:14.422884,True
825,863.53659,2024-06-17 15:23:14.422884,True
826,410.70632,2024-06-17 15:23:14.422884,True
827,375.05212,2024-06-17 15:23:14.422884,True
828,657.51277,2024-06-17 15:23:14.422884,True
829,597.67554,2024-06-17 15:23:14.422884,True
830,592.70081,2024-06-17 15:23:14.422884,True
831,584.81749,2024-06-17 15:23:14.422884,True
832,551.76164,2024-06-17 15:23:14.422884,True
833,601.07313,2024-06-17 15:23:14.422884,True
834,580.12725,2024-06-17 15:23:14.422884,True
835,572.67946,2024-06-17 15:23:14.422884,True
836,570.83588,2024-06-17 15:23:14.422884,True
837,577.43350,2024-06-17 15:23:14.422884,True
838,578.72170,2024-06-17 15:23:14.422884,True
839,841.62623,2024-06-17 15:23:14.422884,True
840,687.40385,2024-06-17 15:23:14.422884,True
841,551.31164,2024-06-17 15:23:14.422884,True
842,681.29559,2024-06-17 15:23:14.422884,True
843,-16.65865,2024-06-17 15:23:14.422884,True
844,628.68714,2024-06-17 15:23:14.422884,True
845,252.64538,2024-06-17 15:23:14.422884,True
846,585.03393,2024-06-17 15:23:14.422884,True
847,649.78011,2024-06-17 15:23:14.422884,True
848,561.61320,2024-06-17 15:23:14.422884,True
849,557.95497,2024-06-17 15:23:14.422884,True
850,634.08386,2024-06-17 15:23:14.422884,True
851,567.00920,2024-06-17 15:23:14.422884,True
852,508.86712,2024-06-17 15:23:14.422884,True
853,692.74433,2024-06-17 15:23:14.422884,True
854,571.00565,2024-06-17 15:23:14.422884,True
855,800.42275,2024-06-17 15:23:14.422884,True
856,574.40028,2024-06-17 15:23:14.422884,True
857,567.72341,2024-06-17 15:23:14.422884,True
858,850.17212,2024-06-17 15:23:14.422884,True
859,735.29818,2024-06-17 15:23:14.422884,True
860,72.50496,2024-06-17 15:23:14.422884,True
861,637.31622,2024-06-17 15:23:14.422884,True
862,546.33846,2024-06-17 15:23:14.422884,True
863,659.32590,2024-06-17 15:23:14.422884,True
864,409.85843,2024-06-17 15:23:14.422884,True
865,460.30170,2024-06-17 15:23:14.422884,True
866,650.42871,2024-06-17 15:23:14.422884,True
867,342.58321,2024-06-17 15:23:14.422884,True
868,595.19837,2024-06-17 15:23:14.422884,True
869,487.09166,2024-06-17 15:23:14.422884,True
870,506.14605,2024-06-17 15:23:14.422884,True
871,808.25283,2024-06-17 15:23:14.422884,True
872,418.75891,2024-06-17 15:23:14.422884,True
873,818.94980,2024-06-17 15:23:14.422884,True
874,637.63652,2024-06-17 15:23:14.422884,True
875,565.68582,2024-06-17 15:23:14.422884,True
876,566.33390,2024-06-17 15:23:14.422884,True
877,890.56189,2024-06-17 15:23:14.422884,True
878,406.31050,2024-06-17 15:23:14.422884,True
879,342.94964,2024-06-17 15:23:14.422884,True
880,539.58038,2024-06-17 15:23:14.422884,True
881,494.86254,2024-06-17 15:23:14.422884,True
882,686.03683,2024-06-17 15:23:14.422884,True
883,517.24959,2024-06-17 15:23:14.422884,True
884,171.52527,2024-06-17 15:23:14.422884,True
885,790.27672,2024-06-17 15:23:14.422884,True
886,816.36347,2024-06-17 15:23:14.422884,True
887,630.11496,2024-06-17 15:23:14.422884,True
888,540.78253,2024-06-17 15:23:14.422884,True
889,543.17824,2024-06-17 15:23:14.422884,True
890,533.98383,2024-06-17 15:23:14.422884,True
891,468.34509,2024-06-17 15:23:14.422884,True
892,809.08815,2024-06-17 15:23:14.422884,True
893,553.83026,2024-06-17 15:23:14.422884,True
894,710.79143,2024-06-17 15:23:14.422884,True
895,538.64720,2024-06-17 15:23:14.422884,True
896,573.33746,2024-06-17 15:23:14.422884,True
897,594.76396,2024-06-17 15:23:14.422884,True
898,546.82960,2024-06-17 15:23:14.422884,True
899,643.70286,2024-06-17 15:23:14.422884,True
900,558.91307,2024-06-17 15:23:14.422884,True
901,849.55431,2024-06-17 15:23:14.422884,True
902,511.77125,2024-06-17 15:23:14.422884,True
903,786.89595,2024-06-17 15:23:14.422884,True
904,516.68765,2024-06-17 15:23:14.422884,True
905,1037.27513,2024-06-17 15:23:14.422884,True
906,887.08041,2024-06-17 15:23:14.422884,True
907,671.71921,2024-06-17 15:23:14.422884,True
908,883.08441,2024-06-17 15:23:14.422884,True
909,556.71889,2024-06-17 15:23:14.422884,True
910,626.23324,2024-06-17 15:23:14.422884,True
911,647.20586,2024-06-17 15:23:14.422884,True
912,592.85204,2024-06-17 15:23:14.422884,True
913,577.35118,2024-06-17 15:23:14.422884,True
914,576.27392,2024-06-17 15:23:14.422884,True
915,76.28249,2024-06-17 15:23:14.422884,True
916,547.09423,2024-06-17 15:23:14.422884,True
917,633.21460,2024-06-17 15:23:14.422884,True
918,608.60939,2024-06-17 15:23:14.422884,True
919,638.80460,2024-06-17 15:23:14.422884,True
920,598.11588,2024-06-17 15:23:14.422884,True
921,592.06792,2024-06-17 15:23:14.422884,True
922,613.72935,2024-06-17 15:23:14.422884,True
923,897.22231,2024-06-17 15:23:14.422884,True
924,469.03940,2024-06-17 15:23:14.422884,True
925,833.48560,2024-06-17 15:23:14.422884,True
926,562.67226,2024-06-17 15:23:14.422884,True
927,1006.08386,2024-06-17 15:23:14.422884,True
928,397.70809,2024-06-17 15:23:14.422884,True
929,799.42945,2024-06-17 15:23:14.422884,True
930,676.24762,2024-06-17 15:23:14.422884,True
931,434.71883,2024-06-17 15:23:14.422884,True
932,791.47557,2024-06-17 15:23:14.422884,True
933,545.64009,2024-06-17 15:23:14.422884,True
934,557.37226,2024-06-17 15:23:14.422884,True
935,444.27411,2024-06-17 15:23:14.422884,True
936,788.67669,2024-06-17 15:23:14.422884,True
937,621.54441,2024-06-17 15:23:14.422884,True
938,1012.41539,2024-06-17 15:23:14.422884,True
939,251.64591,2024-06-17 15:23:14.422884,True
940,762.68743,2024-06-17 15:23:14.422884,True
941,624.74971,2024-06-17 15:23:14.422884,True
942,681.88119,2024-06-17 15:23:14.422884,True
943,654.56465,2024-06-17 15:23:14.422884,True
944,683.00114,2024-06-17 15:23:14.422884,True
945,614.82806,2024-06-17 15:23:14.422884,True
946,539.84329,2024-06-17 15:23:14.422884,True
947,651.44981,2024-06-17 15:23:14.422884,True
948,598.69243,2024-06-17 15:23:14.422884,True
949,516.65213,2024-06-17 15:23:14.422884,True
950,501.88807,2024-06-17 15:23:14.422884,True
951,582.10961,2024-06-17 15:23:14.422884,True
952,599.46245,2024-06-17 15:23:14.422884,True
953,611.43803,2024-06-17 15:23:14.422884,True
954,614.68337,2024-06-17 15:23:14.422884,True
955,567.31889,2024-06-17 15:23:14.422884,True
956,577.17337,2024-06-17 15:23:14.422884,True
957,542.93950,2024-06-17 15:23:14.422884,True
958,464.71192,2024-06-17 15:23:14.422884,True
959,744.34699,2024-06-17 15:23:14.422884,True
960,418.56345,2024-06-17 15:23:14.422884,True
961,882.30669,2024-06-17 15:23:14.422884,True
962,580.33870,2024-06-17 15:23:14.422884,True
963,540.04691,2024-06-17 15:23:14.422884,True
964,836.99086,2024-06-17 15:23:14.422884,True
965,751.06344,2024-06-17 15:23:14.422884,True
966,599.55516,2024-06-17 15:23:14.422884,True
967,712.77035,2024-06-17 15:23:14.422884,True
968,497.61485,2024-06-17 15:23:14.422884,True
969,653.48901,2024-06-17 15:23:14.422884,True
970,947.48104,2024-06-17 15:23:14.422884,True
971,587.28269,2024-06-17 15:23:14.422884,True
972,454.60235,2024-06-17 15:23:14.422884,True
973,934.35301,2024-06-17 15:23:14.422884,True
974,652.55706,2024-06-17 15:23:14.422884,True
975,470.90876,2024-06-17 15:23:14.422884,True
976,494.93193,2024-06-17 15:23:14.422884,True
977,623.49982,2024-06-17 15:23:14.422884,True
978,547.63396,2024-06-17 15:23:14.422884,True
979,545.73349,2024-06-17 15:23:14.422884,True
980,461.99206,2024-06-17 15:23:14.422884,True
981,553.55455,2024-06-17 15:23:14.422884,True
982,583.89304,2024-06-17 15:23:14.422884,True
983,376.26577,2024-06-17 15:23:14.422884,True
984,395.99153,2024-06-17 15:23:14.422884,True
985,493.41945,2024-06-17 15:23:14.422884,True
986,556.61373,2024-06-17 15:23:14.422884,True
987,721.95625,2024-06-17 15:23:14.422884,True
988,969.13840,2024-06-17 15:23:14.422884,True
989,590.67984,2024-06-17 15:23:14.422884,True
990,590.07565,2024-06-17 15:23:14.422884,True
991,587.13557,2024-06-17 15:23:14.422884,True
992,568.31185,2024-06-17 15:23:14.422884,True
993,806.51498,2024-06-17 15:23:14.422884,True
994,563.70426,2024-06-17 15:23:14.422884,True
995,531.85930,2024-06-17 15:23:14.422884,True
996,-134.09250,2024-06-17 15:23:14.422884,True
997,586.24943,2024-06-17 15:23:14.422884,True
998,635.88288,2024-06-17 15:23:14.422884,True
999,574.81735,2024-06-17 15:23:14.422884,True
1000,587.67813,2024-06-17 15:23:14.422884,True
1001,796.70727,2024-06-17 15:23:14.422884,True
1002,889.25795,2024-06-17 15:23:14.422884,True
1003,548.94103,2024-06-17 15:23:14.422884,True
1004,538.67115,2024-06-17 15:23:14.422884,True
1005,668.00607,2024-06-17 15:23:14.422884,True
1006,472.87908,2024-06-17 15:23:14.422884,True
1007,516.74637,2024-06-17 15:23:14.422884,True
